,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,lOCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
329,0.01726844583987441,0.0111731843575419,0.0,0.014084507042253521,0.012559658377292138,0.007089253859875746,0.05,0.09659036028204385,0.05775068664771358,0.0011162925553183723,0.00709849157054126,0.0008701901461518262,0.016260162601626018,0.0,0.024793388429752067,0.0,0.2608695652173913,0.04,0.012155591572123177,0.013218770654329148,0.011111111111111112
147,0.04317111459968603,0.01675977653631285,0.0,0.02112676056338028,0.025370509922130118,0.015472329079544435,0.035,0.1376412634019125,0.08844504409001108,0.0034716958309400667,0.015084294587400179,0.0027062926613202047,0.037037037037037035,0.06818181818181818,0.024793388429752067,0.0,0.30434782608695654,0.06153846153846154,0.025526742301458672,0.02511566424322538,0.016666666666666666
387,0.003924646781789639,0.00558659217877095,0.0,0.007042253521126761,0.003014318010550113,0.0012187057882758197,0.165,0.028977108084613155,0.03310364766539777,5.756970516431966e-05,0.0008873114463176575,4.4888168674448454e-05,0.0036133694670280035,0.0,0.0,0.0,0.10869565217391304,0.009230769230769232,0.003646677471636953,0.0019828155981493722,0.005555555555555556
310,0.00706436420722135,0.00558659217877095,0.0,0.0,0.004019090680733484,0.0017391916381582374,0.08,0.05920989085289288,0.023129186141762636,0.00016773585292598547,0.001774622892635315,0.00013074414194697432,0.007226738934056007,0.0,0.0,0.0,0.13043478260869565,0.012307692307692308,0.003646677471636953,0.004626569729015202,0.005555555555555556
425,1.0,1.0,1.0,1.0,1.0,1.0,0.005,0.7869216652178113,1.0,1.0,1.0,1.0,1.0,0.8863636363636364,1.0,0.5454545454545454,0.7391304347826086,1.0,1.0,1.0,1.0
466,0.09497645211930926,0.027932960893854747,0.03225806451612903,0.028169014084507043,0.08841999497613665,0.06191267903530315,0.015,0.36511156186612576,0.1334264925552932,0.03685066490192214,0.062111801242236024,0.028726206412003734,0.08220415537488708,0.09090909090909091,0.18181818181818182,0.0,0.43478260869565216,0.12307692307692308,0.08427876823338736,0.09517514871116986,0.027777777777777776
362,0.0031397174254317113,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.09090909090909091,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
61,0.003924646781789639,0.00558659217877095,0.0,0.0,0.0035167043456417984,0.001641600541305284,0.165,0.028977108084613155,0.04457186912735508,7.75419178513509e-05,0.001774622892635315,6.043894617738693e-05,0.0036133694670280035,0.0,0.0,0.0,0.10869565217391304,0.021538461538461538,0.0028363047001620746,0.004626569729015202,0.005555555555555556
433,0.06907378335949764,0.0670391061452514,0.04032258064516129,0.04225352112676056,0.05978397387591058,0.04191833340430868,0.025,0.19607843137254902,0.16821664337686115,0.01340054446235502,0.0417036379769299,0.010446136778497012,0.06142728093947606,0.13636363636363635,0.09917355371900827,0.09090909090909091,0.3695652173913043,0.13230769230769232,0.05713128038897893,0.06411103767349637,0.06666666666666667
445,0.04552590266875981,0.0446927374301676,0.03225806451612903,0.035211267605633804,0.045968349660889224,0.02915282647474934,0.02,0.2418622621462378,0.0948296631812268,0.011496059639364701,0.0292812777284827,0.008961494902775298,0.03974706413730804,0.022727272727272728,0.08264462809917356,0.0,0.3695652173913043,0.07076923076923076,0.048217179902755265,0.04230006609385327,0.044444444444444446
75,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
370,0.02511773940345369,0.027932960893854747,0.0,0.014084507042253521,0.018588294398392362,0.010300000946337911,0.055,0.08422679416594224,0.09625114441285598,0.0014140503533707945,0.01064773735581189,0.001102275699472992,0.02168021680216802,0.0,0.05785123966942149,0.0,0.17391304347826086,0.04923076923076923,0.017423014586709886,0.020489094514210177,0.027777777777777776
461,0.0706436420722135,0.03910614525139665,0.04838709677419355,0.04225352112676056,0.06304948505400654,0.04346914465248107,0.02,0.24872017772626293,0.13752228593456367,0.01762510283896738,0.043478260869565216,0.013739307942049963,0.06413730803974707,0.11363636363636363,0.06611570247933884,0.18181818181818182,0.391304347826087,0.11692307692307692,0.059967585089141004,0.0680766688697951,0.03888888888888889
200,0.044740973312401885,0.0670391061452514,0.016129032258064516,0.028169014084507043,0.04069329314242653,0.02599324078148585,0.03,0.16903313049357674,0.12101864790632678,0.007162611026922654,0.025732031943212066,0.005583447856968913,0.032520325203252036,0.22727272727272727,0.06611570247933884,0.18181818181818182,0.2826086956521739,0.08615384615384615,0.03727714748784441,0.046265697290152015,0.06666666666666667
356,0.0706436420722135,0.03910614525139665,0.04032258064516129,0.04225352112676056,0.05526249686008541,0.03688618157385458,0.02,0.26050420168067223,0.1114296728183877,0.015663285798070154,0.037267080745341616,0.012209973915857618,0.06684733514001806,0.0,0.12396694214876033,0.0,0.391304347826087,0.09538461538461539,0.05348460291734198,0.05816259087904825,0.03888888888888889
307,0.007849293563579277,0.00558659217877095,0.0,0.007042253521126761,0.00452147701582517,0.002014221092925651,0.07,0.0676132521974307,0.023442393870765674,0.00022202730261544623,0.001774622892635315,0.00017308407397178158,0.007226738934056007,0.0,0.008264462809917356,0.0,0.15217391304347827,0.012307692307692308,0.004457050243111832,0.004626569729015202,0.005555555555555556
233,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
240,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
319,0.002354788069073783,0.0,0.0,0.0,0.00025119316754584274,5.914611930482018e-05,1.0,0.004829518014102192,0.009637160892401098,4.6566128904246273e-07,0.0,3.920364076371044e-07,0.0018066847335140017,0.0,0.0,0.0,0.0,0.003076923076923077,0.0,0.0006609385327164573,0.0
361,0.002354788069073783,0.00558659217877095,0.0,0.0,0.003014318010550113,0.0013299004925688817,0.2,0.02414759007051096,0.043343131113573935,5.2354298727044085e-05,0.0008873114463176575,4.083712579553171e-05,0.0018066847335140017,0.0,0.0,0.0,0.08695652173913043,0.018461538461538463,0.0024311183144246355,0.0039656311962987445,0.005555555555555556
300,0.05102040816326531,0.0670391061452514,0.016129032258064516,0.04225352112676056,0.04019090680733484,0.02567414746783634,0.02,0.23143050323577707,0.08731267768515395,0.009684902651924275,0.025732031943212066,0.007549641120071539,0.04697380307136405,0.09090909090909091,0.05785123966942149,0.09090909090909091,0.391304347826087,0.07076923076923076,0.041329011345218804,0.038334434897554524,0.06666666666666667
280,0.0031397174254317113,0.0,0.0,0.0,0.0017583521728208992,0.0007097534316578421,0.165,0.028977108084613155,0.019274321784802196,3.352761281105732e-05,0.0008873114463176575,2.6135760509140295e-05,0.0018066847335140017,0.0,0.0,0.0,0.10869565217391304,0.006153846153846154,0.002025931928687196,0.0013218770654329147,0.0
501,0.01098901098901099,0.00558659217877095,0.0,0.0,0.00452147701582517,0.002195208217998401,0.165,0.028977108084613155,0.05960584011950079,0.00010369811245686603,0.001774622892635315,8.082483937451636e-05,0.0036133694670280035,0.0,0.0,0.0,0.15217391304347827,0.055384615384615386,0.009319286871961102,0.014540647719762063,0.005555555555555556
102,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
165,0.002354788069073783,0.0,0.0,0.0,0.0007535795026375283,0.00023658447721928072,0.335,0.014488554042306577,0.012841516889124464,5.587935468509553e-06,0.0,4.377739885281e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.003076923076923077,0.0008103727714748784,0.0006609385327164573,0.0
456,0.15149136577708006,0.12290502793296089,0.0,0.07042253521126761,0.1263501632755589,0.09475829346884893,0.01,0.41929875398435235,0.17782971136703127,0.06477203244258475,0.09494232475598936,0.05049167572760814,0.12375790424570912,0.5227272727272727,0.2396694214876033,0.09090909090909091,0.5434782608695652,0.1723076923076923,0.1280388978930308,0.12359550561797752,0.12222222222222222
302,0.002354788069073783,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.335,0.014488554042306577,0.018647906326796127,8.107163042229276e-06,0.0,6.337921923466521e-06,0.0018066847335140017,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
14,0.0007849293563579278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.006153846153846154,0.0008103727714748784,0.0013218770654329147,0.0
76,0.04317111459968603,0.0111731843575419,0.0,0.007042253521126761,0.07133885958301935,0.05094403121022424,0.03,0.17463537138993526,0.22955717245699417,0.014503276960936473,0.050576752440106475,0.011305741941642635,0.07046070460704607,0.06818181818181818,0.10743801652892562,0.0,0.21739130434782608,0.10461538461538461,0.04213938411669368,0.03767349636483807,0.044444444444444446
400,0.04631083202511774,0.0223463687150838,0.0,0.028169014084507043,0.028636021100226075,0.017582366885743893,0.04,0.12827199845455423,0.10783983038596828,0.0036773551392456708,0.017746228926353153,0.0028666355520437807,0.03974706413730804,0.06818181818181818,0.0743801652892562,0.0,0.2608695652173913,0.07076923076923076,0.027147487844408427,0.031064111037673495,0.022222222222222223
339,0.02197802197802198,0.0111731843575419,0.0,0.014084507042253521,0.017834714895754836,0.009888048225379838,0.045,0.10248237225924851,0.07594082783212065,0.0016515050144922173,0.009760425909494233,0.001287382223278978,0.01987353206865402,0.022727272727272728,0.024793388429752067,0.0,0.21739130434782608,0.043076923076923075,0.017828200972447326,0.01784534038334435,0.011111111111111112
272,0.0031397174254317113,0.0,0.0,0.0,0.001004772670183371,0.0003433432225644811,0.25,0.01931807205640877,0.013973883293981592,1.0812655131565983e-05,0.0,8.428782764197745e-06,0.0018066847335140017,0.022727272727272728,0.0,0.0,0.06521739130434782,0.003076923076923077,0.0012155591572123178,0.0006609385327164573,0.0
318,0.007849293563579277,0.00558659217877095,0.0,0.007042253521126761,0.00452147701582517,0.002014221092925651,0.07,0.0676132521974307,0.023442393870765674,0.00022202730261544623,0.001774622892635315,0.00017308407397178158,0.007226738934056007,0.0,0.008264462809917356,0.0,0.15217391304347827,0.012307692307692308,0.004457050243111832,0.004626569729015202,0.005555555555555556
