,X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel_A300,TypeOfSteel_A400,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps
819,0.7771260997067448,0.7770626097132827,0.12000193514357078,0.12000276096512988,0.0006223264528047271,0.0016272614147602182,0.0013222411988320203,0.0009798843325829916,0.5467980295566502,0.4444444444444444,0.2239858906525573,0.0,1.0,0.0,0.03265675241157556,0.47218985061976904,0.27397398406776247,0.004231473010064044,0.3591720779220779,1.0,1.0,0.34525979478567187,0.1962064115971296,0.32824570878437076,0.8629646441720885,0.569043266301036,0.20522133938706016,0.0,0.0,0.0,0.0,1.0,0.0
971,0.012316715542521995,0.013458162668227034,0.15270408966247384,0.15270509872607343,0.0007205885243002103,0.0018187039341437733,0.0014875213486860229,0.0011168852412061464,0.541871921182266,0.4398148148148148,0.2275132275132275,0.0,1.0,0.0,0.03114951768488746,0.3531094395592754,0.20772411011394573,0.0033165599268069534,0.2752637987012987,1.0,1.0,0.3580396092325967,0.17208178572716457,0.3398220114119332,0.8961012760377264,0.5602681291895186,0.19421112372304203,0.0,0.0,0.0,0.0,0.0,1.0
1471,0.363049853372434,0.36512580456407256,0.08627720515657214,0.08627677073081144,0.00037339587168283626,0.0009572125969177754,0.0003856536829926726,0.0005511094485420101,0.46798029556650245,0.4166666666666667,0.8271604938271605,0.0,1.0,0.07692307692307693,0.7335209003215434,0.191333827735989,0.8879701522637895,0.00434583714547118,0.7463474025974026,1.0,0.0,0.3010219755463166,0.23554866395009197,0.21206001831544838,0.44378877288545926,0.5349786715417428,0.06617480136208856,0.0,0.0,0.0,0.0,0.0,0.0
1904,0.5765395894428152,0.585722644821533,0.068478275355677,0.06847856030459362,0.0006550804766365548,0.0038288503876711018,0.0011569610489780178,0.0010949719976354403,0.5615763546798029,0.48148148148148145,0.8236331569664903,1.0,0.0,0.39615384615384613,0.8174236334405145,0.7705265388282657,0.770797620248059,0.013151875571820676,0.5168425324675325,0.7611391340899538,0.0,0.34972453765334754,0.37553640330316257,0.2889379388076173,0.385181822766934,0.6034125533211456,0.5656072644721907,0.0,0.0,0.0,0.0,0.0,0.0
973,0.12023460410557185,0.12287887653598596,0.1565685991062749,0.15656852401146046,0.0005371659908419749,0.0011486551163013305,0.0007162139827006776,0.000821056453001614,0.5172413793103449,0.4398148148148148,0.2275132275132275,0.0,1.0,0.0,0.30385852090032156,0.3531094395592754,0.6399112634869416,0.005832570905763952,0.6376826298701299,1.0,1.0,0.33245949986687695,0.23554866395009197,0.26911968441073564,0.6799314066676755,0.5528945764777574,0.1326901248581158,0.0,0.0,0.0,0.0,0.0,1.0
1492,0.9260997067448681,0.9338794616734932,0.013971320586807636,0.013974381571543817,0.0033212580165473326,0.006317603139657318,0.0030852294639413806,0.004623608120806504,0.2413793103448276,0.4027777777777778,0.8201058201058201,0.0,1.0,1.0,0.10932475884244372,0.5656319525373451,0.3988101240294444,0.012465690759377859,0.2987012987012987,0.9078394283312317,1.0,0.49269871177831936,0.36825213659803113,0.40293986427783124,0.8004741009734201,0.5029250457038391,0.994211123723042,0.0,0.0,0.0,0.0,0.0,0.0
976,0.7724340175953079,0.7723815096547688,0.1663476221961892,0.16634768685971646,0.0004978611622437816,0.0009572125969177754,0.0008264007492700127,0.0007877552245831393,0.541871921182266,0.4398148148148148,0.2204585537918871,0.0,1.0,0.0,0.04159967845659164,0.32164424197478547,0.43279217505293943,0.004231473010064044,0.5772118506493507,1.0,1.0,0.3258647879247138,0.1962064115971296,0.28273886397257375,0.7835275129873406,0.5719073735527117,0.11407491486946653,0.0,0.0,0.0,0.0,0.0,1.0
750,0.7090909090909091,0.7103569338794616,0.1036085266185084,0.10360768164592964,7.860965719638658e-05,0.0007657700775342204,0.00016528014985400254,0.00013441273024866182,0.6009852216748769,0.4583333333333333,0.2275132275132275,0.0,1.0,0.038461538461538464,0.20448151125401928,0.5101175972030936,0.32772007663607944,0.005832570905763952,0.898538961038961,0.7372845733501471,0.0,0.1730804677739775,0.23554866395009197,0.1120294925681546,0.16356483582992892,0.6141377209018891,0.02111237230419978,0.0,0.0,0.0,1.0,0.0,0.0
1099,0.2316715542521994,0.24283206553540082,0.36003808350221544,0.3600384809514976,0.0010219255435530254,0.0060304393605819856,0.0020935485648173654,0.0015727497255668198,0.5467980295566502,0.41203703703703703,0.24162257495590828,0.0,1.0,0.0,0.5819935691318329,0.7688314440088992,1.0,0.018412625800548945,0.35998376623376616,0.5958385876418663,0.5,0.38865791467835425,0.38916735783058676,0.324089510883603,0.4998234730418117,0.5561852528945765,0.8424517593643587,0.0,0.0,0.0,0.0,0.0,1.0
234,0.06275659824046921,0.06787595084844938,0.08877725349664342,0.08877673837575133,0.0003406418478510085,0.0015315401550684408,0.0003305602997080051,0.0005077143244630134,0.5024630541871922,0.4027777777777778,0.2239858906525573,1.0,0.0,0.11538461538461539,0.15886254019292603,0.43076597097150127,0.5346374911767672,0.00926349496797804,0.7181412337662337,1.0,0.0,0.293157474348209,0.29313764379214596,0.19844083875361024,0.2670600696020578,0.540219378427788,0.08796821793416573,0.0,1.0,0.0,0.0,0.0,0.0
1269,0.19530791788856305,0.19777647747220597,0.05834665863027426,0.058353814599958954,0.0034260708928091814,0.0013400976356848855,0.005784805244890089,0.004897696210665297,0.46798029556650245,0.4166666666666667,0.2222222222222222,0.0,1.0,0.11538461538461539,0.49457395498392287,0.4764275876681852,0.0772411011394575,0.005832570905763952,0.5561079545454546,1.0,1.0,0.4954635754807791,0.23554866395009197,0.4755676614929439,0.96136581429364,0.5163924436319318,0.9854710556186151,0.0,0.0,0.0,0.0,0.0,0.0
583,0.02287390029325513,0.11059098888238736,0.05398788640183395,0.05399204435293269,0.04005817114632532,0.017229826744519956,0.006170458927882761,0.05499508073563621,0.2413793103448276,0.4166666666666667,0.2310405643738977,0.0,1.0,0.0,0.05767684887459807,0.43140163152876365,0.43037208833316526,0.12797346752058553,0.843851461038961,0.5721941992433796,0.0,0.7138468470313556,0.6802856009520032,0.4287928241012516,0.21490896252584862,0.49567336989640465,1.0,0.0,0.0,1.0,0.0,0.0,0.0
35,0.4299120234604106,0.43358689291983615,0.3043755891807294,0.30437753178345406,0.002391043739723425,0.0013400976356848855,0.0023139220979560356,0.0030718226400730762,0.270935960591133,0.4166666666666667,0.2821869488536155,0.0,1.0,0.038461538461538464,0.9301647909967845,0.30596461489564575,0.27306645154784714,0.008234217749313814,0.7463474025974026,1.0,1.0,0.4636164417228173,0.2806245717788756,0.3835677554183201,0.8634185706360015,0.4644728823887873,0.7799091940976164,1.0,0.0,0.0,0.0,0.0,0.0
299,0.04750733137829912,0.05032182562902282,0.159897015233632,0.1598967041595049,0.00037994667644920176,0.001052933856609553,0.0005509338328466751,0.0005075417792380472,0.4482758620689655,0.37037037037037035,0.2275132275132275,1.0,0.0,0.11538461538461539,0.12007636655948553,0.41731115584277995,0.81667843097711,0.005832570905763952,0.6878043831168832,1.0,1.0,0.30251704999283185,0.23554866395009197,0.24453471716721067,0.5915166187522066,0.48598415600243755,0.09772985244040863,0.0,1.0,0.0,0.0,0.0,0.0
400,0.0,0.22235225277940315,0.03884299984538881,0.038858889414102246,0.13778962745573295,0.09696563606777066,0.03222962922153049,0.2173432279967741,0.11822660098522167,0.49074074074074076,0.30864197530864196,0.0,1.0,0.0,0.0,0.794469753151817,0.5667036402137744,0.3115279048490393,0.36921672077922074,0.34184531315678857,0.0,0.8237245786142914,0.8233745627636939,0.5495573766642402,0.2830988046603117,0.5695307739183425,1.0,0.0,0.0,1.0,0.0,0.0,0.0
288,0.04809384164222874,0.05500292568753657,0.14979983358689722,0.1498020024392634,0.0031967927259863873,0.0034459653489039917,0.002369015481240703,0.004366860826056813,0.4236453201970443,0.375,0.2239858906525573,1.0,0.0,0.11538461538461539,0.12168408360128617,0.3049051806335417,0.36684481193909446,0.01177950594693504,0.4126420454545454,0.9761454392601933,1.0,0.48931943391975746,0.3256644188813963,0.3835677554183201,0.816512836031674,0.49354052407068866,0.9194097616345063,0.0,1.0,0.0,0.0,0.0,0.0
1263,0.12961876832844574,0.13926272674078408,0.3036372764425775,0.30363906605424185,0.0033867660642109883,0.002967359050445104,0.0022037353313867003,0.004146175483325057,0.32019704433497537,0.4027777777777778,0.2345679012345679,1.0,0.0,0.6153846153846154,0.3265675241157556,0.4208072889077233,0.5081173742059091,0.015896614821591947,0.6310876623376623,1.0,1.0,0.49443955188727545,0.36825213659803113,0.37870711719538824,0.7458516164825744,0.4424741011578306,0.9733257661748014,0.0,0.0,0.0,0.0,0.0,1.0
588,0.02287390029325513,0.1088355763604447,0.061095379082068656,0.06109898737906141,0.03809292971641566,0.020101464535273283,0.007162139827006776,0.05164623673687992,0.2413793103448276,0.4027777777777778,0.2310405643738977,0.0,1.0,0.0,0.05767684887459807,0.37927746583324506,0.39235655944338005,0.12545745654162851,0.7080965909090909,0.43043295502311896,0.0,0.7093821041636799,0.6772204392196459,0.4175217789466269,0.19589448731527714,0.4894576477757465,1.0,0.0,0.0,1.0,0.0,0.0,0.0
493,0.02404692082111437,0.11059098888238736,0.14935595232675208,0.14936582541456075,0.07036219399553235,0.062218818799655407,0.022973940829706354,0.10695008715259313,0.18719211822660098,0.4861111111111111,0.30864197530864196,0.0,1.0,0.0,0.058782154340836015,0.5358618497722217,0.9403045275789049,0.12225526075022872,0.2218952922077922,0.3086380832282472,0.0,0.7639420812255515,0.6782301395550107,0.5060934087867189,0.4699651989711,0.5488117001828154,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1739,0.918475073313783,0.9204212990052663,0.20078740005834705,0.20078733727715836,0.000681283695702017,0.0016272614147602182,0.0007713073659853452,0.0007205488594588085,0.3103448275862069,0.26851851851851855,0.7530864197530864,1.0,0.0,0.23076923076923078,0.09354903536977492,0.3788536921284034,0.7310678632651003,0.005832570905763952,0.572747564935065,1.0,1.0,0.35314477645564957,0.26699361725145154,0.27616408763237604,0.6343370151813185,0.385679463741621,0.18955732122587965,0.0,0.0,0.0,0.0,0.0,0.0
468,0.02287390029325513,0.10766530134581627,0.12254874431753796,0.12256058253899092,0.0891564528702351,0.05523116684215564,0.019613244449341635,0.1360322397301945,0.1477832512315271,0.48148148148148145,0.30511463844797176,0.0,1.0,0.0,0.05596864951768489,0.48331391037186144,0.8859534133306444,0.11996797804208599,0.24644886363636362,0.4436738125262716,1.0,0.7849960063079853,0.6751289170963903,0.5225303496372132,0.556866898673526,0.5508836075563681,1.0,0.0,0.0,1.0,0.0,0.0,0.0
255,0.2093841642228739,0.2141603276770041,0.11379499295467535,0.11379559675364734,0.0008385030100947901,0.002297310232602661,0.0013222411988320203,0.0011159362424688322,0.4433497536945813,0.37037037037037035,0.2310405643738977,1.0,0.0,0.11538461538461539,0.5283360128617364,0.5778154465515415,0.5874760512251689,0.00926349496797804,0.49269480519480513,0.8738965952080706,1.0,0.3712904745325333,0.29313764379214596,0.31521356282433605,0.7061582690270843,0.482205971968312,0.40170261066969354,0.0,1.0,0.0,0.0,0.0,0.0
1759,0.2686217008797654,0.3013458162668227,0.22071675961441647,0.22071759209328612,0.0035439853786037616,0.007561979515650426,0.002479202247810038,0.004995788171058575,0.458128078817734,0.37962962962962965,0.21693121693121692,1.0,0.0,0.11538461538461539,0.6817725080385852,0.7101387858883357,0.4379348593324594,0.049977127172918565,0.7494926948051948,0.565994115174443,0.0,0.4984537243738095,0.5352493599221089,0.3361119590485359,0.21869168305845565,0.5092017062766606,0.9998864926220205,0.0,0.0,0.0,0.0,0.0,0.0
1906,0.11495601173020528,0.11995318899941486,0.011580278144533192,0.011580030087124474,0.00037994667644920176,0.0017229826744519958,0.0007162139827006776,0.0006261666214023026,0.5763546798029556,0.4537037037037037,0.24162257495590828,0.0,1.0,0.0,0.2887861736334405,0.5161563724970866,0.6897247151356257,0.009149130832570905,0.6448863636363636,0.6247372845733502,0.0,0.30251704999283185,0.29313764379214596,0.2240589851363092,0.3446310586573864,0.5950639853747715,0.1206583427922815,0.0,0.0,0.0,0.0,0.0,0.0
6,0.24222873900293254,0.2586307782328847,0.01014995128630426,0.010180981880550048,0.05928478313560821,0.02182444720972528,0.0237452481956917,0.12783366709331348,0.11330049261083744,0.75,0.8112874779541446,0.0,1.0,0.4230769230769231,0.49196141479099675,0.3591482148532684,0.07179590601996572,0.02069990850869167,0.13098620129870128,0.9587011349306431,1.0,0.748704610154218,0.43903934225235297,0.6147650691525582,0.9640893730771171,0.7787934186471663,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1927,0.093841642228739,0.09713282621416033,0.018968104720232703,0.018968847315546884,0.0006223264528047271,0.002105867713219106,0.0012120544322626852,0.0010805644713507633,0.6059113300492611,0.4861111111111111,0.24162257495590828,0.0,1.0,0.5576923076923077,0.2357315112540193,0.5923296959423668,0.4499344559846728,0.006633119853613906,0.4081777597402597,0.9542875157629256,1.0,0.34525979478567187,0.25206447657855835,0.31521356282433605,0.7749029101729964,0.6263254113345521,0.28070374574347334,0.0,0.0,0.0,0.0,0.0,0.0
1871,0.7348973607038123,0.7366881217086015,0.21981798095039123,0.21981750513521026,0.00048475955271105056,0.001052933856609553,0.0004958404495620076,0.0006636952078324489,0.3891625615763547,0.4074074074074074,0.8130511463844797,1.0,0.0,0.11538461538461539,0.5059284565916399,0.25426422290496875,1.0,0.0050320219579139975,0.765827922077922,1.0,0.5,0.3235504946033957,0.25206447657855835,0.23481344072134688,0.4998234730418117,0.49689213893967094,0.09886492622020432,0.0,0.0,0.0,0.0,0.0,0.0
458,0.02287390029325513,0.11000585137507314,0.11270061996237717,0.1127127807417752,0.0913444216622012,0.05618837943907342,0.022312820230290343,0.14104942350914887,0.1625615763546798,0.4861111111111111,0.30864197530864196,0.0,1.0,0.0,0.055868167202572344,0.4980400466151076,0.888575173943733,0.12305580969807868,0.24898538961038957,0.3942833123160992,1.0,0.7871669363262129,0.6792759006166385,0.5249254467325709,0.5555555555555556,0.5575258988421694,1.0,0.0,0.0,1.0,0.0,0.0,0.0
449,0.02287390029325513,0.03978935049736688,0.10258533486265141,0.10258695653513666,0.004421793217296745,0.010720781085479084,0.004297283896204066,0.007433852199830836,0.5911330049261084,0.47685185185185186,0.30511463844797176,0.0,1.0,0.0,0.05596864951768489,0.4384998410848607,0.9424221034587072,0.025274473924977125,0.2791193181818181,0.4146700294241278,1.0,0.5180740164253385,0.43903934225235297,0.36257543381783175,0.5286225853633933,0.6070079219987812,0.9961407491486947,0.0,0.0,1.0,0.0,0.0,0.0
1125,0.7126099706744868,0.7185488589818607,0.11853956132174928,0.11853985003275565,0.0011922464674785297,0.0038288503876711018,0.0011569610489780178,0.0019375103311453448,0.5665024630541872,0.4537037037037037,0.7072310405643739,0.0,1.0,0.3076923076923077,0.48884646302250806,0.42239644030087936,0.9439346576585661,0.010178408051235132,0.39610389610389607,0.808953341740227,1.0,0.4021955065844718,0.33518445061483537,0.2947613121375068,0.527866041256872,0.5868982327848873,0.4396140749148694,0.0,0.0,0.0,0.0,0.0,1.0
337,0.106158357771261,0.13224107665301346,0.12015415822063549,0.12015506085524592,0.00203074947757332,0.006796209438116206,0.0025893890143793732,0.003478770553155835,0.6009852216748769,0.48148148148148145,0.2345679012345679,0.0,1.0,0.0,0.267483922829582,0.7999788113147579,0.5266713723908439,0.039455626715462024,0.6663961038961039,0.5183900798654897,0.0,0.44915722858254653,0.5009556092459703,0.33226101862070584,0.2630756039743784,0.6184034125533211,0.9982973893303065,0.0,1.0,0.0,0.0,0.0,0.0
721,0.05102639296187683,0.1211234640140433,0.6001681387085027,0.6001703416879234,0.025535036979292908,0.019239973198047287,0.004903311112335409,0.03671676114668035,0.3497536945812808,0.4166666666666667,0.2345679012345679,0.0,1.0,0.0,0.12851688102893893,0.4186884203835152,0.41443985076131895,0.10258462946020128,0.6051136363636364,0.5563261874737284,0.0,0.6738280049972352,0.6463524575384948,0.40293986427783124,0.20699046754425784,0.5191346739792809,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1789,0.7618768328445747,0.7618490345231129,0.025441591365931722,0.025441708199265264,0.0003406418478510085,0.0006700488178424428,0.0007162139827006776,0.0005104750480624724,0.5221674876847291,0.4166666666666667,0.2310405643738977,1.0,0.0,0.23076923076923078,0.0769694533762058,0.4756859836847124,0.49581526671372395,0.004231473010064044,0.7745535714285715,1.0,1.0,0.293157474348209,0.1962064115971296,0.26911968441073564,0.7520048418822818,0.5430225472273005,0.09648127128263337,0.0,0.0,0.0,0.0,0.0,0.0
1337,0.2093841642228739,0.21884142773551785,0.08352794545298653,0.08352913280427161,0.0014870326819649794,0.004881784244280655,0.0019833617982480305,0.002359297133575196,0.5467980295566502,0.44907407407407407,0.25573192239858905,0.0,1.0,0.0,0.5229099678456591,0.6610869795529187,0.7217908641726328,0.01578225068618481,0.3873782467532467,0.7728036990332073,1.0,0.42165195486103996,0.36825213659803113,0.34339117571089767,0.638977152367983,0.5730652041438148,0.8699205448354143,0.0,0.0,0.0,0.0,0.0,0.0
1286,0.3225806451612903,0.32416617905207723,0.0884590179038528,0.08846035210933421,0.001231551296076723,0.0019144251938355509,0.0016528014985400254,0.0018182815806937077,0.46798029556650245,0.4444444444444444,0.23809523809523808,0.0,1.0,0.5192307692307693,0.8114951768488746,0.24780167390613414,0.2518906927498235,0.0050320219579139975,0.354301948051948,1.0,1.0,0.4050422921744118,0.21712163282968522,0.3502007654918168,0.8740101881273011,0.5336989640463132,0.33098751418842226,0.0,0.0,0.0,0.0,0.0,0.0
1785,0.7372434017595307,0.7437097717963721,0.013420282292149827,0.013420801900135644,0.0010350271530857565,0.00507322676366421,0.0017078948818246929,0.001633917007817334,0.5517241379310345,0.4537037037037037,0.2275132275132275,0.0,1.0,0.0,0.12007636655948553,0.5638309142917682,0.9469597660582838,0.013494967978042085,0.31747159090909083,0.573139974779319,1.0,0.3897638601593381,0.34412751072806613,0.30025594665038624,0.5263529530438292,0.5703229737964656,0.5072644721906924,0.0,0.0,0.0,0.0,0.0,0.0
1834,0.07683284457478005,0.07840842598010532,0.00766176648563984,0.007661678235398162,0.00020962575252369753,0.0006700488178424428,0.0006060272161313426,0.0004910637102537761,0.8226600985221675,0.6712962962962963,0.2222222222222222,0.0,1.0,0.6153846153846154,0.1945337620578778,0.591588091958894,0.63335686195422,0.004231473010064044,0.7745535714285715,0.912463219840269,1.0,0.2520122063612346,0.1962064115971296,0.24453471716721067,0.6832097644626015,0.8313833028641073,0.0717366628830874,0.0,0.0,0.0,0.0,0.0,0.0
