,loc,v(g),ev(g),iv(G),N,V,L,D,I,E,B,T,lOCode,lOComment,locCodeAndComment,lOBlank,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
406,0.06478405315614617,0.05185185185185185,0.03278688524590164,0.05737704918032787,0.04777298850574713,0.029585983566083548,0.025,0.06909037168403162,0.06859091136997977,0.0033543577139573473,0.03005780346820809,0.0033543435451430744,0.06166666666666667,0.0,0.041666666666666664,0.008888888888888889,0.20408163265306123,0.05947955390334572,0.046341463414634146,0.049825174825174824,0.05106382978723404
366,0.0049833887043189366,0.0,0.0,0.0,0.0021551724137931034,0.0007574388006794978,0.25,0.007389344565137072,0.01642906088613307,9.183030392599014e-06,0.0011560693641618498,9.169010091799458e-06,0.0033333333333333335,0.0,0.020833333333333332,0.0044444444444444444,0.030612244897959183,0.0055762081784386614,0.001829268292682927,0.0026223776223776225,0.0
378,0.11627906976744186,0.14074074074074075,0.0,0.14754098360655737,0.07614942528735633,0.051905565691144594,0.02,0.09465750387940589,0.08782778734143365,0.008062009036611298,0.05202312138728324,0.008061999332092293,0.11666666666666667,0.0,0.0,0.10666666666666667,0.30612244897959184,0.09107806691449814,0.0798780487804878,0.07080419580419581,0.08936170212765958
691,0.03156146179401993,0.037037037037037035,0.040983606557377046,0.02459016393442623,0.02442528735632184,0.013176736876553664,0.03,0.05911475652109657,0.03569936322765029,0.0012780137893178838,0.012716763005780346,0.0012780254158230196,0.03,0.0,0.020833333333333332,0.0044444444444444444,0.15306122448979592,0.027881040892193308,0.023170731707317073,0.026223776223776224,0.0425531914893617
568,0.13953488372093023,0.0962962962962963,0.0,0.040983606557377046,0.09303160919540229,0.06035688666055833,0.01,0.16784896179708858,0.0576103488041716,0.016621231267678255,0.06011560693641618,0.016621228193107764,0.13666666666666666,0.06289308176100629,0.041666666666666664,0.25333333333333335,0.29591836734693877,0.06505576208178439,0.09329268292682927,0.09265734265734266,0.09361702127659574
112,0.009966777408637873,0.0,0.0,0.0,0.005028735632183908,0.001734592673311827,0.28,0.0066504101086233645,0.04178296257917871,1.8926856534364382e-05,0.0023121387283236996,1.8926855694081447e-05,0.01,0.0,0.0,0.0044444444444444444,0.02040816326530612,0.00929368029739777,0.004878048780487805,0.005244755244755245,0.0
334,0.0,0.007407407407407408,0.0,0.0,0.003951149425287357,0.0014663090065062643,0.125,0.014778689130274143,0.015894238965119583,3.555445049714672e-05,0.0011560693641618498,3.554042902555293e-05,0.0,0.0,0.0,0.0,0.05102040816326531,0.0055762081784386614,0.00426829268292683,0.0034965034965034965,0.00851063829787234
462,0.25249169435215946,0.3851851851851852,0.0,0.3442622950819672,0.7661637931034483,0.6094834421565382,0.0,1.0,0.09763842695502481,1.0,0.6092485549132948,1.0,0.25333333333333335,0.0,0.0,0.06222222222222222,0.6632653061224489,0.19330855018587362,0.7804878048780488,0.7456293706293706,0.3021276595744681
329,0.03820598006644518,0.02962962962962963,0.0,0.03278688524590164,0.02693965517241379,0.014083350647137982,0.035,0.049619448754895434,0.045459863286146436,0.001146824970396235,0.013872832369942195,0.0011468412760233752,0.03833333333333333,0.0440251572327044,0.0,0.044444444444444446,0.12244897959183673,0.027881040892193308,0.026829268292682926,0.027097902097902096,0.03404255319148936
944,0.006644518272425249,0.0,0.0,0.0,0.005387931034482759,0.002211027460914809,0.085,0.022168033695411215,0.01597780489027794,8.041811043045489e-05,0.0023121387283236996,8.041810686018607e-05,0.006666666666666667,0.0,0.0,0.0,0.07142857142857142,0.007434944237918215,0.00548780487804878,0.005244755244755245,0.0
174,0.026578073089700997,0.0,0.0,0.0,0.01903735632183908,0.009415754495775112,0.06,0.02985295204315377,0.050540671535774566,0.000461013828846974,0.009248554913294798,0.0004610161450285039,0.02666666666666667,0.07547169811320754,0.0,0.04888888888888889,0.09183673469387756,0.024163568773234202,0.01951219512195122,0.018356643356643356,0.0
754,0.11461794019933555,0.35555555555555557,0.0,0.02459016393442623,0.36530172413793105,0.22146701055287638,0.005,0.45466637109288405,0.07803386091287416,0.1652075723193845,0.22196531791907512,0.16520756031147715,0.115,0.0,0.0,0.0,0.15306122448979592,0.06319702602230483,0.30121951219512194,0.4571678321678322,0.4085106382978723
763,0.029900332225913623,0.02962962962962963,0.03278688524590164,0.0,0.02550287356321839,0.013876741386494616,0.035,0.05054311682553757,0.04398910300335935,0.001150456122872087,0.013872832369942195,0.0011504584084449105,0.025,0.05660377358490566,0.0625,0.022222222222222223,0.14285714285714285,0.031598513011152414,0.024390243902439025,0.027097902097902096,0.03404255319148936
703,0.019933554817275746,0.007407407407407408,0.0,0.00819672131147541,0.015086206896551725,0.007497680464130744,0.05,0.036281681814823025,0.03310881954774121,0.00044624620745226004,0.006936416184971097,0.0004462531975871203,0.02,0.0,0.0,0.02666666666666667,0.11224489795918367,0.020446096654275093,0.014634146341463415,0.015734265734265736,0.00851063829787234
626,0.008305647840531562,0.0,0.0,0.0,0.007543103448275862,0.0031380708785403518,0.115,0.015850144092219017,0.03175505156017582,8.152568203505842e-05,0.0034682080924855487,8.151165852251076e-05,0.008333333333333333,0.0,0.0,0.0044444444444444444,0.05102040816326531,0.013011152416356878,0.006707317073170732,0.008741258741258742,0.0
536,0.02823920265780731,0.014814814814814815,0.0,0.01639344262295082,0.02586206896551724,0.014433352902108456,0.04,0.04666371092884061,0.04953788043387428,0.001105174202775859,0.013872832369942195,0.0011051601338170757,0.028333333333333332,0.0,0.0,0.044444444444444446,0.15306122448979592,0.03531598513011153,0.025609756097560974,0.026223776223776224,0.01702127659574468
486,0.018272425249169437,0.0,0.0,0.0,0.01939655172413793,0.008480230847302265,0.11,0.01662602527155841,0.08171076161984189,0.00023132824653112022,0.00809248554913295,0.00023132823626099546,0.018333333333333333,0.0,0.0,0.017777777777777778,0.030612244897959183,0.022304832713754646,0.016463414634146342,0.0236013986013986,0.0
275,0.0,0.007407407407407408,0.0,0.0,0.003951149425287357,0.001536463643515765,0.165,0.011084016847705607,0.0222118229070914,2.794398485116835e-05,0.0011560693641618498,2.792762706860018e-05,0.0,0.0,0.0,0.0,0.05102040816326531,0.007434944237918215,0.00426829268292683,0.0034965034965034965,0.00851063829787234
1031,0.019933554817275746,0.06666666666666667,0.0,0.06557377049180328,0.04202586206896552,0.02186627523976889,0.015,0.12148082465085347,0.02883024417963331,0.004358876089704711,0.021965317919075144,0.0043588128066676364,0.02,0.0,0.0,0.017777777777777778,0.14285714285714285,0.024163568773234202,0.036585365853658534,0.049825174825174824,0.07659574468085106
1078,0.044850498338870434,0.037037037037037035,0.02459016393442623,0.00819672131147541,0.052083333333333336,0.029317699899277988,0.01,0.17339097022094138,0.027092072936339476,0.008341032961609015,0.028901734104046242,0.008341023244702374,0.03666666666666667,0.0,0.10416666666666667,0.0044444444444444444,0.21428571428571427,0.027881040892193308,0.04939024390243903,0.055944055944055944,0.0425531914893617
193,0.018272425249169437,0.007407407407407408,0.0,0.00819672131147541,0.014008620689655173,0.006974604406867599,0.075,0.02538239858124584,0.04398910300335935,0.0002906744566866494,0.006936416184971097,0.0002906744437817708,0.018333333333333333,0.0880503144654088,0.0,0.03111111111111111,0.10204081632653061,0.022304832713754646,0.014634146341463415,0.013111888111888112,0.00851063829787234
125,0.024916943521594685,0.014814814814814815,0.0,0.01639344262295082,0.016882183908045977,0.008797468573999073,0.08,0.022833074706273552,0.06175521869202614,0.0003293927298686763,0.009248554913294798,0.0003294114084356575,0.025,0.09433962264150944,0.0,0.03111111111111111,0.09183673469387756,0.031598513011152414,0.015853658536585366,0.018356643356643356,0.01702127659574468
466,0.03488372093023256,0.037037037037037035,0.03278688524590164,0.040983606557377046,0.03879310344827586,0.02220702633381504,0.035,0.051725411955959505,0.06877475640532815,0.0018846288878400816,0.021965317919075144,0.00188461011097867,0.035,0.0440251572327044,0.0,0.04,0.1326530612244898,0.046468401486988845,0.03536585365853658,0.043706293706293704,0.0425531914893617
1085,0.02823920265780731,0.044444444444444446,0.040983606557377046,0.040983606557377046,0.03915229885057471,0.021921011275237844,0.04,0.04710707160274883,0.07454080524125482,0.0016942620974876536,0.021965317919075144,0.0016942480023755307,0.028333333333333332,0.0,0.0,0.0044444444444444444,0.11224489795918367,0.04460966542750929,0.03536585365853658,0.044580419580419584,0.05106382978723404
1061,0.016611295681063124,0.007407407407407408,0.0,0.00819672131147541,0.014727011494252873,0.007219760171362338,0.055,0.03325205054311682,0.034780138050908356,0.00039388190437385196,0.006936416184971097,0.000393888896833495,0.016666666666666666,0.0,0.0,0.0044444444444444444,0.10204081632653061,0.020446096654275093,0.01402439024390244,0.015734265734265736,0.00851063829787234
607,0.024916943521594685,0.014814814814814815,0.01639344262295082,0.0,0.020833333333333332,0.01175784006978459,0.045,0.04248873124953816,0.04432336670399278,0.0008196473837367658,0.011560693641618497,0.0008196590305916872,0.025,0.050314465408805034,0.0,0.022222222222222223,0.17346938775510204,0.03345724907063197,0.021341463414634148,0.020104895104895104,0.01702127659574468
976,0.03986710963455149,0.02962962962962963,0.03278688524590164,0.03278688524590164,0.04130747126436782,0.02293516979156749,0.02,0.08896770856425033,0.04129828021326024,0.0033483034565153055,0.023121387283236993,0.0033482869513209684,0.03833333333333333,0.0,0.020833333333333332,0.008888888888888889,0.16326530612244897,0.03345724907063197,0.03902439024390244,0.044580419580419584,0.03404255319148936
873,0.05149501661129568,0.0,0.0,0.0,0.08045977011494253,0.0494397458397722,0.025,0.07008793320032512,0.11298113081409923,0.00568638244053548,0.049710982658959534,0.00568638452472983,0.051666666666666666,0.012578616352201259,0.0,0.04,0.1326530612244898,0.07063197026022305,0.07378048780487804,0.09003496503496504,0.0
341,0.0664451827242525,0.05925925925925926,0.0,0.03278688524590164,0.08836206896551724,0.057548773854985746,0.015,0.12391930835734868,0.07440709976100146,0.011699358305491714,0.057803468208092484,0.011699362459380866,0.06666666666666667,0.018867924528301886,0.0,0.07111111111111111,0.24489795918367346,0.0762081784386617,0.08292682926829269,0.09615384615384616,0.06808510638297872
941,0.03156146179401993,0.02962962962962963,0.0,0.03278688524590164,0.01903735632183908,0.010111904355330924,0.05,0.03761176383654769,0.04306987782661741,0.0006239203206818896,0.010404624277456647,0.0006239132830355648,0.03166666666666667,0.0,0.0,0.0,0.14285714285714285,0.026022304832713755,0.020731707317073172,0.016608391608391608,0.02127659574468085
776,0.018272425249169437,0.0,0.0,0.0,0.04489942528735632,0.02406188409914315,0.04,0.04574004285819848,0.08426787892968762,0.0018058908280081708,0.024277456647398842,0.001805874391291291,0.018333333333333333,0.025157232704402517,0.0,0.02666666666666667,0.09183673469387756,0.03903345724907063,0.04451219512195122,0.045454545454545456,0.0
9,0.059800664451827246,0.014814814814814815,0.0,0.0,0.0908764367816092,0.05581186839144284,0.02,0.08763762654252566,0.10203399461835441,0.008023816509444111,0.05549132947976878,0.008023809143269568,0.056666666666666664,0.012578616352201259,0.041666666666666664,0.044444444444444446,0.14285714285714285,0.0687732342007435,0.08292682926829269,0.10227272727272728,0.01702127659574468
481,0.04983388704318937,0.037037037037037035,0.0,0.01639344262295082,0.04597701149425287,0.026640259741761554,0.03,0.05937338358087637,0.07186669563618739,0.0025958253836349393,0.026589595375722544,0.0025958392882829305,0.045,0.031446540880503145,0.0625,0.057777777777777775,0.1326530612244898,0.05018587360594796,0.04024390243902439,0.05419580419580419,0.0425531914893617
666,0.013289036544850499,0.007407407407407408,0.0,0.0,0.00610632183908046,0.002710590150828615,0.095,0.019397029483484814,0.02239566794243979,8.626907941342382e-05,0.0023121387283236996,8.626440228569122e-05,0.013333333333333334,0.0,0.0,0.0044444444444444444,0.08163265306122448,0.011152416356877323,0.006097560975609756,0.006118881118881119,0.00851063829787234
573,0.016611295681063124,0.007407407407407408,0.0,0.0,0.024066091954022987,0.012018028970781363,0.075,0.02508682479864036,0.07669680611034044,0.0004949606648631771,0.011560693641618497,0.00049495830623989,0.016666666666666666,0.05660377358490566,0.0,0.008888888888888889,0.061224489795918366,0.031598513011152414,0.020731707317073172,0.028846153846153848,0.00851063829787234
870,0.011627906976744186,0.007407407407407408,0.0,0.0,0.011494252873563218,0.005403448909885598,0.06,0.030776620113795904,0.028111577223271438,0.00027296265760881215,0.005780346820809248,0.0002729673187879747,0.011666666666666667,0.006289308176100629,0.0,0.0,0.09183673469387756,0.016728624535315983,0.010365853658536586,0.013111888111888112,0.00851063829787234
741,0.013289036544850499,0.014814814814814815,0.0,0.01639344262295082,0.016522988505747127,0.007829951327329587,0.045,0.04248873124953816,0.02951548476593184,0.0005458411958552493,0.00809248554913295,0.000545850518217309,0.013333333333333334,0.0,0.0,0.0,0.09183673469387756,0.01858736059479554,0.01402439024390244,0.020104895104895104,0.01702127659574468
5,0.1777408637873754,0.17777777777777778,0.04918032786885246,0.10655737704918032,0.22198275862068967,0.16508619576458725,0.01,0.19548511047070122,0.13529323283138067,0.05294583658704885,0.16531791907514448,0.05294581787990616,0.17166666666666666,0.20125786163522014,0.08333333333333333,0.17333333333333334,0.3469387755102041,0.15985130111524162,0.21829268292682927,0.22727272727272727,0.16595744680851063
1103,0.011627906976744186,0.007407407407407408,0.0,0.00819672131147541,0.008261494252873564,0.0038577341054455033,0.09,0.020801004950860857,0.02973275617134357,0.0001315393162648776,0.0034682080924855487,0.00013152061723420595,0.011666666666666667,0.006289308176100629,0.0,0.008888888888888889,0.09183673469387756,0.01486988847583643,0.00853658536585366,0.007867132867132868,0.00851063829787234
248,0.03156146179401993,0.02962962962962963,0.0,0.00819672131147541,0.032327586206896554,0.016862939039860556,0.02,0.09166481933052537,0.029465345210836824,0.002535871644751147,0.017341040462427744,0.002535862185572352,0.02666666666666667,0.006289308176100629,0.0625,0.022222222222222223,0.14285714285714285,0.024163568773234202,0.028658536585365855,0.037587412587412584,0.03404255319148936
399,0.046511627906976744,0.044444444444444446,0.03278688524590164,0.04918032786885246,0.04454022988505747,0.026763608554085952,0.03,0.05863444912436266,0.07313689769859441,0.0025741926876108475,0.026589595375722544,0.002574178553433037,0.04666666666666667,0.0440251572327044,0.0,0.035555555555555556,0.16326530612244897,0.055762081784386616,0.041463414634146344,0.04895104895104895,0.05106382978723404
21,0.053156146179401995,0.037037037037037035,0.0,0.03278688524590164,0.06645114942528736,0.04301789829813331,0.015,0.11350033252050541,0.0607190012200625,0.00801143460663231,0.04277456647398844,0.008011443597549435,0.05,0.03773584905660377,0.041666666666666664,0.04888888888888889,0.2755102040816326,0.06691449814126393,0.06463414634146342,0.06905594405594405,0.0425531914893617
71,0.026578073089700997,0.02962962962962963,0.0,0.00819672131147541,0.0319683908045977,0.018586353227055485,0.04,0.0449272149560334,0.06626777865057744,0.0013700473817029467,0.018497109826589597,0.0013700519941755756,0.021666666666666667,0.025157232704402517,0.0625,0.013333333333333334,0.15306122448979592,0.046468401486988845,0.031097560975609756,0.033216783216783216,0.03404255319148936
192,0.02823920265780731,0.0,0.0,0.0,0.021192528735632182,0.01099693208375847,0.05,0.03772260400502475,0.046679925793458456,0.0006809158619888299,0.011560693641618497,0.00068090414851441,0.028333333333333332,0.11320754716981132,0.0,0.04888888888888889,0.12244897959183673,0.026022304832713755,0.022560975609756097,0.019230769230769232,0.0
