,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41
275,0.5220195729537367,0.28490732779210853,0.0,0.0,0.0,0.0,0.0,0.5485996705107083,0.041666666666666664,0.16666666666666666,0.0,0.49549007817197827,0.43949963916285784,0.5711422845691383,0.6301126259632485,0.1,0.07909604519774019,0.3295774647887324,0.0,0.0,0.0,0.4267352185089975,0.0,0.0,0.0,0.0,0.5459924690693922,0.5078268876611418,0.0,0.14904379838970308,0.266132334873925,0.0,0.0,0.0,0.0,0.13716184148077837,0.18701239100504816,0.0,0.31023203516303793,0.0,0.0
671,0.7448843416370107,0.13559281551542948,0.0,0.0,0.0,0.0,0.3888888888888889,0.8105436573311368,0.125,0.08333333333333333,0.0,0.5267588695129284,0.6706759682463315,0.12046314851926077,0.8359217545939538,0.075,0.05649717514124299,0.23661971830985937,0.0,0.0,0.0,0.5771208226221081,0.027210884353741496,0.0,0.0,0.0,0.8068854222700377,0.5059852670349908,0.0,0.0,0.13414848183466918,0.0,0.08333333333333333,0.0,0.14285714285714285,0.1916231608922639,0.11977971546581,0.0,0.45487069406112657,0.0,0.0
445,0.7533362989323842,0.15775771472246103,0.4166666666666667,0.0,0.19444444444444445,0.0,0.5,0.728171334431631,0.0,0.4166666666666667,0.13636363636363635,0.46101423130887953,0.7404378157324993,0.1834780672456023,0.8500296384113811,0.3,0.2796610169491528,0.2422535211267608,0.0,0.0,0.0,0.5565552699228792,0.02040816326530612,0.0,1.0,0.0,0.7638515330823022,0.5059852670349908,0.0,0.5022271558447032,0.28467793833733107,0.0,0.75,0.2222222222222222,0.42857142857142855,0.2935453251067868,0.31115190454336844,0.25,0.5486047224777677,0.0,0.14814814814814814
0,0.4268238434163701,0.22535110346804244,0.0,0.0,0.0,0.0,0.0,0.5172981878088961,0.08333333333333333,0.0,0.0,0.5267588695129284,0.3757517440461871,0.5678022712090849,0.5723770005927683,0.0,0.00847457627118645,0.3380281690140842,0.0,0.0,0.0,0.4344473007712083,0.0,0.0,0.0,0.0,0.5013448090371166,0.511049723756906,0.0,0.0,0.23664658047153805,0.0,0.0,0.0,0.0,0.08092074038917892,0.028453418999541045,0.0,0.2387815598487172,0.0,0.0
384,0.5698398576512456,0.2784584885831662,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.8237232289950577,0.0,0.0,0.0,0.5267588695129284,0.6449362521048833,0.19483411266978404,0.6361588618850029,0.0,0.14689265536723145,0.15492957746478855,0.0,0.0,0.0,0.7956298200514138,0.006802721088435374,1.0,0.0,0.0,0.6293706293706294,0.5257826887661142,1.0,0.0,0.04071842274615339,0.0,0.16666666666666666,0.0,0.0,0.5480541053630754,0.14616796695731984,0.0,0.7518143718695698,0.0,0.07407407407407407
983,0.7548932384341637,0.2420464316423044,0.25,0.3333333333333333,0.08333333333333333,0.0,0.2222222222222222,0.6095551894563427,0.041666666666666664,0.3333333333333333,0.11363636363636363,0.5579274403688114,0.6237671397642529,0.21776887107548432,0.8117368109069356,0.2,0.3079096045197743,0.2816901408450707,0.0,0.0,0.0,0.5282776349614396,0.013605442176870748,0.0,1.0,0.0,0.7880580957504034,0.5059852670349908,0.0,0.4748127643430241,0.12274030304803135,0.0,0.3333333333333333,0.4444444444444444,0.14285714285714285,0.29437588989084007,0.3715006883891692,0.25,0.5141572114893181,0.0,0.07407407407407407
820,0.6232206405693949,0.11659262443871216,0.16666666666666666,0.0,0.1388888888888889,0.0,0.1111111111111111,0.6490939044481053,0.0,0.0,0.09090909090909091,0.5267588695129284,0.5648304065431802,0.0,0.745228215767635,0.0,0.08192090395480234,0.256338028169014,0.0,0.0,0.0,0.6118251928020565,0.027210884353741496,0.0,0.0,0.0,0.7444862829478214,0.5059852670349908,0.0,0.0,0.19253495582987187,0.0,0.0,0.2777777777777778,0.14285714285714285,0.2460844803037494,0.08191831115190452,0.25,0.44812429725033226,0.0,0.0
739,0.44039145907473304,0.2591597401356645,0.16666666666666666,0.0,0.0,0.0,0.0,0.515650741350906,0.08333333333333333,0.0,0.0,0.5267588695129284,0.5799855665143132,0.7702070808283233,0.6686425607587434,0.0,0.019774011299435047,0.31549295774647856,0.0,0.0,0.0,0.5025706940874036,0.0,0.0,0.0,0.0,0.5277030661646047,0.5059852670349908,0.0,0.0,0.49651904288305143,0.0,0.0,0.0,0.0,0.21120075937351682,0.02501147315282239,0.0,0.40345497291219473,0.0,0.0
248,0.5767348754448398,0.24738463743192893,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.6935749588138386,0.041666666666666664,0.08333333333333333,0.045454545454545456,0.5231509320505111,0.4036564830406543,0.3253173012692051,0.6509780675755779,0.025,0.11581920903954813,0.2901408450704225,0.0,0.0,0.0,0.5154241645244216,0.006802721088435374,0.0,0.0,0.0,0.6320602474448628,0.5124309392265194,0.0,0.14756839546418987,0.10846545369449483,0.0,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.15804461319411486,0.23313446535107846,0.125,0.33425329653480523,0.0,0.0
516,0.6327846975088967,0.1820961115888029,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.2222222222222222,0.7611202635914333,0.0,0.0,0.18181818181818182,0.5267588695129284,0.5643492903536205,0.13916722333556003,0.7342027267338472,0.0,0.14971751412429393,0.25915492957746505,0.5,0.0,0.0,0.5874035989717225,0.013605442176870748,0.0,1.0,0.0,0.691231845077999,0.5059852670349908,0.0,0.0,0.18311589539577605,0.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.19719981015662075,0.17806333180357956,0.25,0.43493815802923447,0.0,0.07407407407407407
303,0.6737099644128113,0.10539075188688259,0.16666666666666666,0.0,0.19444444444444445,0.0,0.1111111111111111,0.6392092257001647,0.0,0.0,0.13636363636363635,0.5267588695129284,0.6216021169112341,0.0,0.7901600474214583,0.0,0.06214689265536729,0.2732394366197183,0.0,0.0,0.0,0.5719794344473008,0.034013605442176874,0.0,0.0,0.0,0.762775685852609,0.5059852670349908,0.0,0.0,0.16234715965599952,0.0,0.0,0.3888888888888889,0.0,0.24691504508780254,0.055759522716842556,0.25,0.4605949095369519,0.0,0.0
19,0.0,0.041583070602847036,0.0,0.0,0.0,0.0,0.0,0.2751235584843492,0.041666666666666664,0.08333333333333333,0.0,0.5267588695129284,0.001202790473899421,0.0,0.0,0.0,0.16666666666666682,0.42535211267605644,0.0,0.0,0.0,0.08611825192802064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032527935412157025,0.0,0.0,0.0,0.14285714285714285,0.001423825344091126,0.5812299219825607,0.0,0.0031687621384034123,0.0,0.0
803,0.4448398576512455,0.14284178847807394,0.0,0.0,0.0,0.0,0.0,0.5485996705107083,0.0,0.0,0.0,0.5267588695129284,0.40317536685109456,0.0,0.6093657379964434,0.0,0.011299435028248598,0.32676056338028137,0.0,0.0,0.0,0.4395886889460155,0.006802721088435374,0.0,0.0,0.0,0.5379236148466918,0.507366482504604,0.0,0.0,0.046802784765693564,0.0,0.0,0.0,0.0,0.08803986710963455,0.007572280862781073,0.0,0.2577941326791373,0.0,0.0
2,0.4297153024911031,0.2922637814082354,0.0,0.0,0.0,0.0,0.0,0.43986820428336076,0.08333333333333333,0.3333333333333333,0.0,0.5267588695129284,0.41736829444310797,0.5755956357158762,0.585180794309425,0.0,0.14689265536723145,0.3661971830985913,0.0,0.0,0.0,0.2943444730077122,0.0,0.0,0.0,0.0,0.5067240451855837,0.5023020257826888,0.0,0.0,0.26016497981629905,0.0,0.0,0.0,0.14285714285714285,0.09598955861414334,0.2179899036255162,0.0,0.27435347030563223,0.0,0.0
872,0.49666370106761554,0.33634279163083974,0.0,0.0,0.0,0.0,0.0,0.6177924217462932,0.041666666666666664,0.16666666666666666,0.0,0.4351573461615554,0.34616309838826076,0.4244043642841238,0.5734439834024896,0.05,0.15536723163841823,0.3042253521126757,0.0,0.0,0.0,0.4421593830334191,0.0,0.0,0.0,0.0,0.5110274341043571,0.466390423572744,0.0,0.1370438545955288,0.14947639384543382,0.0,0.0,0.0,0.14285714285714285,0.13965353583293783,0.37081229921982556,0.0,0.2975569866094246,0.0,0.0
706,0.7362099644128113,0.2327075570841693,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.07692307692307693,0.2222222222222222,0.6177924217462932,0.20833333333333334,0.25,0.18181818181818182,0.49889757466426127,0.6244888140485927,0.2785571142284569,0.8228808535862479,0.2,0.17796610169491542,0.30704225352112674,0.0,0.0,0.0,0.5102827763496144,0.013605442176870748,0.0,1.0,0.0,0.7923614846691769,0.5059852670349908,0.0,0.16944651313108602,0.153571637512432,0.0,0.3333333333333333,0.3333333333333333,0.0,0.2130991931656383,0.22464433226250574,0.25,0.457937238066033,0.0,0.07407407407407407
215,0.5883007117437721,0.11388172351199008,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.7528830313014827,0.0,0.25,0.0,0.5267588695129284,0.632427231176329,0.0,0.7668049792531121,0.3,0.10169491525423738,0.23943661971830976,0.0,0.0,0.0,0.5578406169665809,0.02040816326530612,0.0,0.0,0.0,0.6648735879505111,0.5059852670349908,0.0,0.0,0.18487099982448957,0.0,0.0,0.0,0.0,0.2005220692928334,0.13217072051399725,0.0,0.44894204231830726,0.0,0.0
776,0.6305604982206405,0.24093579822298655,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.6705107084019769,0.08333333333333333,0.16666666666666666,0.09090909090909091,0.4880737622770094,0.48183786384411836,0.41772433756401695,0.7127445168938945,0.075,0.12711864406779674,0.2929577464788729,0.0,0.0,0.0,0.511568123393316,0.006802721088435374,0.0,0.0,0.0,0.6793975255513717,0.5064456721915286,0.0,0.3078955133699608,0.16410226408471304,0.0,0.08333333333333333,0.16666666666666666,0.14285714285714285,0.16777408637873753,0.2643414410279945,0.125,0.3713584789941737,0.0,0.0
318,0.5369217081850532,0.31204022164899203,0.0,0.0,0.0,0.0,0.0,0.471169686985173,0.16666666666666666,0.08333333333333333,0.0,0.5267588695129284,0.2828963194611499,0.3070585615675796,0.5984588026081802,0.0,0.05649717514124299,0.3549295774647884,0.0,0.0,0.0,0.40745501285347036,0.0,0.0,0.0,0.0,0.5379236148466918,0.5630755064456722,0.0,0.0,0.09881237933657053,0.0,0.0,0.0,0.0,0.10939724727100143,0.1278109224414869,0.0,0.2331595625063887,0.0,0.0
946,0.6528024911032027,0.32360036304576284,0.25,0.0,0.0,0.0,0.2222222222222222,0.7611202635914333,0.0,0.08333333333333333,0.0,0.5267588695129284,0.6074091893192206,0.19171676686706748,0.697806757557795,0.05,0.3079096045197743,0.19436619718309847,0.0,0.0,0.0,0.6632390745501285,0.006802721088435374,1.0,1.0,0.0,0.7009144701452393,0.5124309392265194,1.0,0.0,0.03527759901714152,0.0,0.3333333333333333,0.0,0.14285714285714285,0.5473421926910298,0.2976135842129416,0.0,0.6867014208320557,0.0,0.1111111111111111
613,0.536476868327402,0.3026416356167001,0.0,0.0,0.1111111111111111,0.0,0.0,0.5304777594728172,0.08333333333333333,0.16666666666666666,0.045454545454545456,0.5521146522349167,0.7060380081789752,0.9568024938766422,0.770717249555424,0.1,0.039548022598870095,0.3380281690140842,0.0,0.0,0.0,0.43059125964010275,0.0,0.0,0.0,0.0,0.5841850457235072,0.5059852670349908,0.0,0.3379796815939972,0.8812379336570525,0.0,0.0,0.2222222222222222,0.2857142857142857,0.13134788799240626,0.08581918311151901,0.25,0.40754369825206993,0.0,0.0
337,0.6243327402135231,0.2920965892805962,0.0,0.0,0.0,0.0,0.16666666666666666,0.6935749588138386,0.08333333333333333,0.08333333333333333,0.0,0.5267588695129284,0.3743083954775078,0.1961701180138054,0.6708950800237108,0.075,0.08474576271186449,0.27605633802816926,0.0,0.0,0.0,0.5295629820051413,0.006802721088435374,0.0,0.0,0.0,0.6702528240989779,0.49493554327808476,0.0,0.0,0.036038144269584044,0.0,0.08333333333333333,0.0,0.14285714285714285,0.17133364973896534,0.19871500688389168,0.0,0.32679137278953296,0.0,0.0
642,0.6501334519572953,0.3226091525747588,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6787479406919276,0.041666666666666664,0.16666666666666666,0.06818181818181818,0.5267588695129284,0.4171277363483281,0.2638610554442218,0.6801422643746295,0.1,0.189265536723164,0.2957746478873239,0.0,0.3333333333333333,0.0,0.5025706940874036,0.006802721088435374,0.0,0.0,0.0,0.6815492200107585,0.5128913443830571,0.0,0.28742254134641054,0.06546539519101387,0.0,0.08333333333333333,0.1111111111111111,0.0,0.18830090175605127,0.3363928407526387,0.125,0.36614535418583266,0.0,0.0
630,0.6076512455516014,0.2870808254514188,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.6589785831960461,0.08333333333333333,0.0,0.045454545454545456,0.5267588695129284,0.3711811402453693,0.1961701180138054,0.6673384706579729,0.0,0.053672316384180845,0.30140845070422534,0.0,0.0,0.0,0.5591259640102828,0.006802721088435374,0.0,0.0,0.0,0.6648735879505111,0.49493554327808476,0.0,0.0,0.029602761364301178,0.0,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.16943521594684383,0.14777420835245528,0.125,0.3248492282530922,0.0,0.0
500,0.6639234875444839,0.2089543326645648,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.8237232289950577,0.0,0.0,0.06818181818181818,0.5267588695129284,0.4681260524416647,0.12669784012469382,0.7094250148192057,0.0,0.06497175141242945,0.23943661971830976,0.0,0.0,0.0,0.5784061696658097,0.013605442176870748,0.0,0.0,0.0,0.71382463690156,0.5064456721915286,0.0,0.0,0.0966477505411572,0.0,0.08333333333333333,0.1111111111111111,0.2857142857142857,0.1777408637873754,0.1399724644332262,0.125,0.36910968005724226,0.0,0.0
257,0.6321174377224198,0.296551065252699,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.6787479406919276,0.0,0.3333333333333333,0.045454545454545456,0.41721787933453597,0.4664421457782055,0.2801157871298152,0.7068168346176644,0.2,0.3163841807909604,0.2957746478873239,0.0,0.3333333333333333,0.0,0.43187660668380473,0.006802721088435374,0.0,0.0,0.0,0.6874663797740721,0.5082872928176796,0.0,0.4298762066688212,0.09764230971742818,0.0,0.08333333333333333,0.1111111111111111,0.14285714285714285,0.1877076411960133,0.4664983937586048,0.125,0.38710007155269355,0.0,0.0
136,0.6890569395017793,0.36295022451514286,0.08333333333333333,0.0,0.0,0.0,0.0,0.2899505766062603,0.0,0.25,0.0,0.5267588695129284,0.39259081068077945,0.33400133600534404,0.6755186721991702,0.075,0.23728813559322026,0.3859154929577465,0.0,0.0,0.0,0.3444730077120823,0.0,0.0,0.0,0.0,0.5981710597095213,0.46685082872928185,0.0,0.2783734034032627,0.11864505938103317,0.0,0.0,0.05555555555555555,0.2857142857142857,0.28773137161841483,0.4784304726938962,0.125,0.44955535111928857,0.0,0.0
849,0.6076512455516014,0.25683099264354636,0.16666666666666666,0.0,0.0,0.0,0.05555555555555555,0.7693574958813839,0.041666666666666664,0.0,0.0,0.5267588695129284,0.4558575896078903,0.2643063905588956,0.6482513337285122,0.0,0.15536723163841823,0.22816901408450693,0.0,0.0,0.0,0.6079691516709512,0.006802721088435374,0.0,1.0,0.0,0.64228079612695,0.49447513812154703,0.0,0.0,0.0710817293628971,0.0,0.0,0.0,0.0,0.20336971998101563,0.20445158329508947,0.0,0.39425534089747516,0.0,0.07407407407407407
282,0.662144128113879,0.1362974109104806,0.0,0.0,0.0,0.0,0.0,0.5337726523887973,0.041666666666666664,0.5,0.0,0.4919823611946282,0.6391628578301659,0.86083277666444,0.7778304682868998,0.225,0.09887005649717523,0.33239436619718277,0.0,0.0,0.0,0.38946015424164515,0.006802721088435374,0.0,0.0,0.0,0.7321140398063476,0.5059852670349908,0.0,0.16506245872384673,0.5937518282337798,0.0,0.0,0.0,0.42857142857142855,0.14594209776934028,0.19114272602111052,0.0,0.39466421343146285,0.0,0.0
108,0.31450177935943063,0.19919747778733163,0.0,0.0,0.0,0.0,0.0,0.4942339373970346,0.041666666666666664,0.08333333333333333,0.0,0.5267588695129284,0.1729612701467404,0.22266755733689603,0.3834024896265561,0.025,0.11581920903954813,0.349295774647887,0.0,0.0,0.0,0.3573264781491003,0.0,0.0,0.0,0.0,0.33243679397525555,0.2246777163904236,0.0,0.0,0.07388989644883871,0.0,0.0,0.0,0.14285714285714285,0.08388704318936879,0.3804497475906378,0.0,0.1752018808136564,0.0,0.0
549,0.5560498220640568,0.3715009076144072,0.3333333333333333,0.0,0.0,0.0,0.0,0.515650741350906,0.125,0.0,0.0,0.5267588695129284,0.7269665624248255,0.8410153640614564,0.7570835803200949,0.0,0.0169491525423729,0.31267605633802814,0.0,0.0,0.0,0.524421593830334,0.0,0.0,0.0,0.0,0.6030123722431415,0.5059852670349908,0.0,0.0,0.4066576961329199,0.0,0.0,0.0,0.0,0.2681537731371618,0.0195043597980725,0.0,0.4826740263722784,0.0,0.0
626,0.7809163701067615,0.21760055412248017,0.25,0.0,0.0,0.0,0.2222222222222222,0.7907742998352553,0.0,0.16666666666666666,0.0,0.5267588695129284,0.6018763531392832,0.1629926519706079,0.7862477771191464,0.2,0.21186440677966123,0.19718309859154948,0.0,0.0,0.0,0.6221079691516709,0.013605442176870748,0.0,1.0,0.0,0.7638515330823022,0.5059852670349908,0.0,0.34201244959040006,0.13379746094892644,0.0,0.3333333333333333,0.0,0.0,0.2931893687707642,0.2815511702615878,0.0,0.5067975058775427,0.0,0.07407407407407407
614,0.5293594306049821,0.30586605522117133,0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.3805601317957166,0.0,0.16666666666666666,0.09090909090909091,0.48276207656845055,0.4327640125090209,0.5014473391226898,0.6491997628927091,0.05,0.17231638418079112,0.42535211267605644,1.0,0.0,0.0,0.32390745501285345,0.0,0.0,0.0,0.0,0.5632060247444863,0.5023020257826888,0.0,0.29689322298256215,0.21845199789387468,0.0,0.0,0.2222222222222222,0.8571428571428571,0.13039867109634554,0.3581918311151904,0.5,0.3218849023816826,0.0,0.0
750,0.7451067615658361,0.4498065348237318,0.0,0.0,0.0,0.15384615384615385,0.0,0.48434925864909384,0.25,0.3333333333333333,0.0,0.482361194628182,0.4628337743565071,0.4397684257403697,0.7766449318316538,0.4,0.13276836158192104,0.35211267605633806,0.0,0.0,0.0,0.3457583547557839,0.0,0.0,0.0,0.0,0.6928456159225389,0.5050644567219154,0.0,0.16011634605926903,0.178084596033464,0.0,0.0,0.0,0.2857142857142857,0.1534171808258187,0.30541532813217065,0.0,0.3390575488091588,0.0,0.0
627,0.6979537366548042,0.3396866341836247,0.25,0.0,0.0,0.0,0.2222222222222222,0.7693574958813839,0.0,0.16666666666666666,0.0,0.4076969332531569,0.5407745970651912,0.2502783344466712,0.7259039715471252,0.1,0.36158192090395486,0.21971830985915514,0.0,0.0,0.0,0.5745501285347044,0.006802721088435374,0.0,1.0,0.0,0.7358795051102743,0.5078268876611418,0.0,0.14848174013236473,0.058854501842859654,0.0,0.25,0.0,0.14285714285714285,0.22306597057427624,0.3836622303809086,0.0,0.4438311356434632,0.0,0.1111111111111111
769,0.7453291814946619,0.4098476163179517,0.08333333333333333,0.0,0.0,0.0,0.0,0.514003294892916,0.16666666666666666,0.16666666666666666,0.0,0.5417919422730005,0.758479672840991,0.6826987307949232,0.7704801422643747,0.125,0.0338983050847458,0.32112676056337996,0.0,0.0,0.0,0.5539845758354757,0.0,0.0,0.0,0.0,0.7143625605164066,0.5059852670349908,0.0,0.17683757921508564,0.37190662844439243,0.0,0.0,0.0,0.0,0.9558614143331752,0.08054153281321706,0.0,0.9293672697536544,0.0,0.0
400,0.7566725978647686,0.3559998089232827,0.08333333333333333,0.0,0.027777777777777776,0.07692307692307693,0.16666666666666666,0.6787479406919276,0.041666666666666664,0.16666666666666666,0.06818181818181818,0.5267588695129284,0.5330767380322348,0.2665330661322646,0.7696502667457026,0.1,0.497175141242938,0.45633802816901387,0.0,0.3333333333333333,0.3333333333333333,0.3688946015424163,0.006802721088435374,0.0,1.0,0.0,0.7547068316299086,0.5064456721915286,0.0,0.28783003358298087,0.07225179898203944,0.0,0.16666666666666666,0.1111111111111111,0.0,0.2045562411010916,0.5871959614502064,0.125,0.4252274353470306,0.0,0.14814814814814814
308,0.6937277580071173,0.3501600267507404,0.4166666666666667,0.0,0.0,0.0,0.2777777777777778,0.8237232289950577,0.0,0.0,0.0,0.5267588695129284,0.5703632427231177,0.1852594077042975,0.722110254890338,0.0,0.4209039548022603,0.163380281690141,0.0,0.0,0.0,0.6966580976863753,0.006802721088435374,0.0,1.0,0.0,0.7342657342657344,0.5023020257826888,0.0,0.0,0.02971976832621541,0.0,0.4166666666666667,0.0,0.0,0.2376601803512102,0.30770995869664974,0.0,0.4702034140856588,0.0,0.18518518518518517
399,0.6439056939501778,0.3205311932740995,0.08333333333333333,0.0,0.027777777777777776,0.0,0.16666666666666666,0.6787479406919276,0.041666666666666664,0.16666666666666666,0.045454545454545456,0.5267588695129284,0.4734183305268222,0.2582943665107994,0.7024303497332544,0.1,0.24293785310734456,0.2873239436619721,0.0,0.3333333333333333,0.0,0.5334190231362468,0.006802721088435374,0.0,1.0,0.0,0.6949973103819257,0.5023020257826888,0.0,0.28697289474053983,0.07324635815831042,0.0,0.16666666666666666,0.1111111111111111,0.0,0.20253915519696253,0.3540614960991279,0.125,0.405703771849126,0.0,0.037037037037037035
1025,0.5698398576512456,0.29557179707652625,0.3333333333333333,0.0,0.0,0.0,0.0,0.41186161449752884,0.08333333333333333,0.0,0.0,0.5267588695129284,0.7604041375992302,0.20440881763527058,0.5939537640782454,0.0,0.3220338983050847,0.15492957746478855,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5379236148466918,0.41068139963167594,0.0,0.0,0.06300824899081495,0.0,0.0,0.0,0.0,0.5768865685809207,0.1860945387792565,0.0,0.8213227026474497,0.0,0.14814814814814814
