,state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls
2559,0.14,0.47107438016528924,0.0,0.8337667533506702,1.0,0.0,0.5576923076923077,0.6332859174964438,0.4909090909090909,0.6331994645247658,0.523233434149024,0.6411764705882353,0.5234551924943384,0.5093670886075949,0.49714285714285716,0.5092853123241419,0.575,0.1,0.5759259259259258,1.0
47,0.16,0.5826446280991735,0.010408326661329063,0.3824764952990598,1.0,1.0,0.0,0.5320056899004267,0.806060606060606,0.5319611780455153,0.3700852350838603,0.43529411764705883,0.3701067615658363,0.6131645569620253,0.7257142857142858,0.6133933595948228,0.37,0.25,0.37037037037037035,0.6306053811659192
788,0.02,0.3677685950413223,1.0,0.08961792358471694,1.0,1.0,0.0,0.6113798008534851,0.5878787878787879,0.6112784471218207,0.3238933186692329,0.6882352941176471,0.3238434163701068,0.33848101265822783,0.44571428571428573,0.33877321328081034,0.5900000000000001,0.1,0.5907407407407407,0.6306053811659192
1116,0.28,0.5330578512396694,1.0,0.7961592318463693,1.0,1.0,0.0,0.44352773826458036,0.5757575757575758,0.44344042838018743,0.7041517734396482,0.5705882352941176,0.7043028146230993,0.6655696202531645,0.5885714285714285,0.6657287563308948,0.585,0.15,0.5851851851851851,0.3716367713004484
88,0.34,0.30165289256198347,1.0,0.20064012802560513,1.0,0.0,0.6730769230769231,0.43840682788051205,0.6303030303030303,0.4384203480589023,0.3392906241407754,0.49411764705882355,0.33937237140084114,0.5116455696202532,0.32571428571428573,0.5115362971299944,0.545,0.45,0.5444444444444444,0.6306053811659192
3893,0.1,0.5165289256198347,1.0,0.07241448289657931,1.0,1.0,0.0,0.3413940256045519,0.49696969696969695,0.34136546184738953,0.5872972229859774,0.6529411764705882,0.5875121319961177,0.7921518987341771,0.7771428571428571,0.7923466516601013,0.375,0.3,0.3759259259259259,1.0
1820,0.58,0.22727272727272727,0.0,0.8537707541508301,1.0,1.0,0.0,0.3459459459459459,0.509090909090909,0.3458835341365462,0.4544954632939236,0.6764705882352942,0.4545454545454546,0.6174683544303797,0.5428571428571428,0.6178953292065279,0.445,0.1,0.4444444444444444,1.0
3138,0.36,0.371900826446281,0.010408326661329063,0.9071814362872574,1.0,1.0,0.0,0.4187766714082503,0.7333333333333333,0.4186746987951807,0.4817156997525433,0.5117647058823529,0.48172112584923976,0.34506329113924056,0.45714285714285713,0.3449634214969049,0.665,0.15,0.6648148148148147,0.6306053811659192
1652,0.84,0.7231404958677686,1.0,0.9577915583116623,1.0,0.0,0.4423076923076923,0.8056899004267425,0.7878787878787878,0.8055555555555556,0.4470717624415727,0.43529411764705883,0.447104496926561,0.44987341772151895,0.5942857142857143,0.4501969611705121,0.36,0.3,0.3592592592592592,1.0
4563,0.6,0.028925619834710745,1.0,0.9911982396479296,1.0,1.0,0.0,0.5007112375533428,0.5878787878787879,0.500669344042838,0.6439373109705802,0.8,0.6441281138790036,0.489873417721519,0.7657142857142857,0.4901519414743951,0.425,0.25,0.4259259259259259,1.0
3810,0.68,0.3305785123966942,1.0,0.2758551710342068,1.0,1.0,0.0,0.40056899004267427,0.5878787878787879,0.40060240963855426,0.581523233434149,0.6411764705882353,0.5816887738595924,0.549113924050633,0.3028571428571429,0.5492402926280248,0.61,0.2,0.6092592592592593,0.5723094170403588
1478,0.22,0.4834710743801653,1.0,0.5441088217643528,1.0,1.0,0.0,0.7203413940256045,0.7393939393939394,0.7202141900937081,0.5526532856750069,0.4588235294117647,0.552895503073439,0.49443037974683546,0.6171428571428571,0.49465391108610013,0.485,0.35,0.48518518518518516,0.6306053811659192
548,0.12,0.12396694214876033,1.0,0.6617323464692939,1.0,0.0,0.5961538461538461,0.2847795163584637,0.32727272727272727,0.28480589022757696,0.6772064888644488,0.5705882352941176,0.6774506632157878,0.6455696202531646,0.7485714285714286,0.6460326392796849,0.29500000000000004,0.15,0.29444444444444445,0.5723094170403588
3019,0.86,0.6942148760330579,0.010408326661329063,0.5393078615723145,1.0,1.0,0.0,0.7587482219061166,0.6363636363636364,0.7587014725568944,0.43497387957107503,0.5176470588235295,0.43513426075703654,0.7283544303797468,0.6342857142857142,0.7287563308947664,0.6900000000000001,0.15,0.6907407407407407,0.3716367713004484
561,0.78,0.21487603305785125,0.010408326661329063,0.9967993598719744,1.0,0.0,0.34615384615384615,0.4176386913229019,0.6484848484848484,0.4176706827309237,0.8523508386032445,0.49411764705882355,0.8524749272080233,0.4524050632911392,0.7428571428571429,0.4524479459763646,0.36,0.35,0.3592592592592592,0.5723094170403588
2422,0.34,0.15289256198347106,0.010408326661329063,0.26865373074614923,1.0,0.0,0.6923076923076923,0.3283072546230441,0.593939393939394,0.3283132530120482,0.45697003024470717,0.48823529411764705,0.45713361371724365,0.4675949367088607,0.4514285714285714,0.4676420934158695,0.76,0.3,0.7592592592592592,0.6306053811659192
2817,0.96,0.3677685950413223,0.010408326661329063,0.7641528305661133,1.0,1.0,0.0,0.1743954480796586,0.5515151515151515,0.17436412315930389,0.5345064613692604,0.5529411764705883,0.5344548689744419,0.3622784810126582,0.45714285714285713,0.3624085537422623,0.5700000000000001,0.45,0.5703703703703703,1.0
2518,0.36,0.21487603305785125,1.0,0.4510902180436087,1.0,1.0,0.0,0.41280227596017066,0.703030303030303,0.4128179384203481,0.6425625515534781,0.4823529411764706,0.6425105143966354,0.5283544303797468,0.5428571428571428,0.5284186831738886,0.395,0.25,0.3944444444444444,0.6306053811659192
1853,0.34,0.7066115702479339,1.0,0.16983396679335866,1.0,1.0,0.0,0.4907539118065434,0.5151515151515151,0.49079651941097724,0.695903216937036,0.4176470588235294,0.6958912973147849,0.5610126582278481,0.6457142857142857,0.5610579628587508,0.29500000000000004,0.3,0.29444444444444445,0.5723094170403588
4955,0.14,0.359504132231405,0.010408326661329063,0.15063012602520504,1.0,1.0,0.0,0.5826458036984353,0.6060606060606061,0.5826639892904953,0.5331317019521584,0.5764705882352941,0.5331607893885474,0.4832911392405063,0.35428571428571426,0.48339898705683737,0.1,0.55,0.1,1.0
2029,0.72,0.6322314049586777,1.0,0.4900980196039208,0.0,1.0,0.0,0.41507823613086775,0.41818181818181815,0.4149933065595717,0.5724498212812758,0.8294117647058824,0.5726302167583306,0.4579746835443038,0.6057142857142858,0.4580754079909961,0.72,0.5,0.7203703703703703,0.5723094170403588
4958,0.94,0.359504132231405,0.0,0.03740748149629926,1.0,1.0,0.0,0.5763869132290185,0.8424242424242424,0.5763052208835341,0.5793236183667858,0.7235294117647059,0.5794241345842769,0.20531645569620252,0.49142857142857144,0.20540236353404615,0.49000000000000005,0.4,0.4907407407407407,1.0
4276,0.56,0.49173553719008267,1.0,0.45989197839567914,1.0,1.0,0.0,0.4953058321479374,0.6545454545454545,0.4953145917001339,0.5762991476491613,0.5647058823529412,0.5765124555160143,0.6772151898734177,0.5657142857142857,0.6775464265616207,0.58,0.1,0.5796296296296296,0.5723094170403588
3250,0.64,0.2231404958677686,1.0,0.11682336467293458,1.0,1.0,0.0,0.3755334281650071,0.6242424242424243,0.3755020080321285,0.7687654660434425,0.6705882352941176,0.7690067939178259,0.45569620253164556,0.4228571428571429,0.4558244231851435,0.675,0.2,0.6759259259259258,0.5723094170403588
1631,0.96,0.5454545454545454,0.0,0.5485097019403881,1.0,1.0,0.0,0.5320056899004267,0.3939393939393939,0.5319611780455153,0.38878196315644764,0.7529411764705882,0.388870915561307,0.6030379746835443,0.6171428571428571,0.6032639279684863,0.5,0.4,0.5,0.6306053811659192
764,0.18,0.49173553719008267,1.0,0.21584316863372674,1.0,0.0,0.5961538461538461,0.4366998577524893,0.503030303030303,0.4367469879518073,0.6024195765740995,0.5647058823529412,0.6023940472339049,0.6010126582278481,0.4342857142857143,0.6010129431626337,0.5700000000000001,0.2,0.5703703703703703,0.5723094170403588
459,0.94,0.4462809917355372,1.0,0.36027205441088217,1.0,1.0,0.0,0.5234708392603129,0.7272727272727273,0.5234270414993307,0.33104206763816335,0.7,0.3309608540925267,0.3891139240506329,0.49142857142857144,0.38942037141249297,0.55,0.15,0.55,0.5723094170403588
112,0.02,0.40082644628099173,0.010408326661329063,0.5755151030206042,1.0,1.0,0.0,0.45803698435277385,0.7090909090909091,0.45799866131191436,0.5248831454495464,0.6647058823529411,0.5250727919767065,0.5764556962025316,0.6457142857142857,0.5768148564997186,0.605,0.2,0.6055555555555555,0.14013452914798205
2561,0.24,0.5867768595041323,0.0,0.28605721144228846,1.0,0.0,0.6346153846153846,0.40227596017069706,0.7878787878787878,0.40227576974564927,0.5125103106956282,0.6705882352941176,0.5124555160142349,0.5316455696202531,0.6342857142857142,0.5317951603826674,0.385,0.3,0.3851851851851852,1.0
1667,0.88,0.3181818181818182,1.0,0.6623324664932987,1.0,1.0,0.0,0.5493598862019915,0.5151515151515151,0.5493641231593038,0.47319219136651086,0.6176470588235294,0.4733096085409253,0.3281012658227848,0.68,0.3280810354530107,0.51,0.05,0.5092592592592592,0.5723094170403588
689,0.1,0.2892561983471074,1.0,0.31726345269053813,1.0,1.0,0.0,0.7894736842105263,0.6303030303030303,0.7894912985274432,0.3623865823480891,0.711764705882353,0.3623422840504691,0.32126582278481014,0.5771428571428572,0.321328081035453,0.41,0.1,0.4092592592592592,1.0
2562,0.32,0.45041322314049587,0.0,0.28125625125025006,1.0,1.0,0.0,0.5917496443812233,0.41818181818181815,0.5917001338688086,0.26147924113280174,0.5529411764705883,0.26140407635069557,0.4518987341772152,0.7371428571428571,0.4518851997749015,0.4,0.55,0.4,1.0
1619,0.6,0.6115702479338843,1.0,0.4306861372274455,1.0,1.0,0.0,0.3391180654338549,0.5333333333333333,0.33902275769745654,0.4627440197965357,0.6470588235294118,0.462956971853769,0.5182278481012658,0.68,0.5182892515475521,0.61,0.3,0.6092592592592593,0.14013452914798205
157,0.9,0.5702479338842975,0.0,0.009201840368073614,1.0,0.0,0.4423076923076923,0.4483641536273115,0.7818181818181819,0.4482931726907631,0.6791311520483916,0.5647058823529412,0.6793917825946295,0.6562025316455696,0.64,0.6561620709060214,0.6849999999999999,0.1,0.6851851851851851,0.5723094170403588
4521,0.8,0.36363636363636365,1.0,0.7943588717743548,1.0,1.0,0.0,0.45348506401137983,0.7636363636363637,0.45348058902275773,0.569150398680231,0.6352941176470588,0.5693950177935944,0.35848101265822785,0.6914285714285714,0.3584693303320203,0.5549999999999999,0.2,0.5555555555555555,1.0
3491,0.06,0.5330578512396694,0.0,0.43048609721944386,1.0,0.0,0.4230769230769231,0.4947368421052632,0.5454545454545454,0.49464524765729584,0.6455870222711027,0.5058823529411764,0.6457457133613718,0.3083544303797468,0.4514285714285714,0.3083849184018008,0.42000000000000004,0.25,0.42037037037037034,1.0
3897,0.9,0.23553719008264462,0.010408326661329063,0.38287657531506303,1.0,1.0,0.0,0.5160739687055477,0.6424242424242425,0.5160642570281124,0.4008798460269453,0.45294117647058824,0.40084115173083146,0.5070886075949368,0.4857142857142857,0.5070343275182893,0.395,0.15,0.3944444444444444,0.5723094170403588
2751,0.44,0.5247933884297521,1.0,0.9955991198239648,1.0,1.0,0.0,0.5103840682788051,0.5696969696969697,0.5103748326639893,0.7434698927687654,0.5411764705882353,0.7434487220964089,0.4835443037974684,0.5028571428571429,0.48339898705683737,0.395,0.2,0.3944444444444444,0.5723094170403588
1434,0.88,0.19008264462809918,0.010408326661329063,0.24524904980996198,1.0,0.0,0.7115384615384616,0.3209103840682788,0.9090909090909091,0.32095046854083,0.6706076436623591,0.5705882352941176,0.6706567453898414,0.4524050632911392,0.64,0.4524479459763646,0.6599999999999999,0.3,0.6592592592592592,0.6306053811659192
915,0.48,0.6239669421487604,0.010408326661329063,0.8073614722944589,1.0,1.0,0.0,0.28790896159317214,0.7393939393939394,0.28781793842034803,0.3893318669232884,0.5117647058823529,0.38951795535425426,0.5025316455696203,0.7085714285714285,0.5025323579065841,0.375,0.15,0.3759259259259259,0.6306053811659192
2219,0.98,0.384297520661157,1.0,0.7149429885977195,1.0,0.0,0.5384615384615384,0.2637268847795164,0.6484848484848484,0.2637215528781794,0.35138850701127305,0.5058823529411764,0.35134260757036556,0.5711392405063291,0.49142857142857144,0.5711873944850873,0.495,0.2,0.4944444444444444,0.3716367713004484
2498,0.66,0.36363636363636365,1.0,0.26585317063412683,1.0,1.0,0.0,0.3837837837837838,0.3575757575757576,0.38370147255689424,0.4289249381358262,0.8941176470588236,0.4289873827240375,0.5,0.64,0.5002813731007316,0.51,0.25,0.5092592592592592,1.0
4936,0.98,0.41735537190082644,0.0,0.07421484296859372,1.0,1.0,0.0,0.4147937411095306,0.3575757575757576,0.4148259705488621,0.6134176519109156,0.6411764705882353,0.6133937237140085,0.5549367088607595,0.5942857142857143,0.5548677546426561,0.49000000000000005,0.15,0.4907407407407407,0.5723094170403588
2912,1.0,0.6198347107438017,1.0,0.7033406681336267,1.0,1.0,0.0,0.4842105263157894,0.5393939393939394,0.4841030789825971,0.5155347814132527,0.48823529411764705,0.5156907149789712,0.30253164556962026,0.5714285714285714,0.3027574563871694,0.215,0.15,0.2148148148148148,0.5723094170403588
660,0.52,0.4462809917355372,0.010408326661329063,0.8181636327265454,1.0,1.0,0.0,0.7530583214793741,0.41818181818181815,0.7530120481927711,0.8386032444322243,0.7058823529411765,0.8388870915561307,0.499746835443038,0.49142857142857144,0.4997186268992685,0.475,0.45,0.47592592592592586,1.0
824,0.16,0.6033057851239669,0.0,0.7593518703740748,1.0,1.0,0.0,0.5957325746799431,0.6303030303030303,0.5957161981258368,0.3643112455320319,0.4588235294117647,0.36428340342931087,0.37822784810126586,0.7028571428571428,0.37816544738323016,0.5650000000000001,0.15,0.5648148148148148,0.6306053811659192
2347,0.28,0.2768595041322314,1.0,0.13862772554510902,0.0,0.0,0.5576923076923077,0.5561877667140825,0.6848484848484848,0.5562248995983936,0.47181743194940884,0.5647058823529412,0.47201552895503074,0.5164556962025316,0.4857142857142857,0.5166010129431626,0.675,0.45,0.6759259259259258,1.0
841,0.66,0.3140495867768595,1.0,0.7693538707741548,1.0,1.0,0.0,0.6805120910384068,0.6909090909090909,0.680388219544846,0.41242782513060217,0.6764705882352942,0.41248786800388226,0.40708860759493676,0.46285714285714286,0.4074282498593135,0.515,0.1,0.5148148148148147,0.052690582959641255
3872,0.56,0.23140495867768596,1.0,0.2398479695939188,0.0,1.0,0.0,0.6469416785206259,0.5696969696969697,0.646921017402945,0.4025295573274677,0.6764705882352942,0.4024587512131996,0.5351898734177215,0.5257142857142857,0.5351716375914463,0.41500000000000004,0.25,0.4148148148148148,1.0
1174,0.08,0.29338842975206614,0.010408326661329063,0.10842168433686737,1.0,0.0,0.75,0.2640113798008535,0.593939393939394,0.2640562248995984,0.7456695078361286,0.6764705882352942,0.7457133613717244,0.4230379746835443,0.4742857142857143,0.42318514350028136,0.29,0.35,0.29074074074074074,1.0
4062,0.62,0.3140495867768595,0.010408326661329063,0.6669333866773355,0.0,0.0,0.6538461538461539,0.5971550497866287,0.47878787878787876,0.5970548862115127,0.6216662084135276,0.5176470588235295,0.6218052410223228,0.25772151898734175,0.5885714285714285,0.2577377602701182,0.5700000000000001,0.1,0.5703703703703703,0.6306053811659192
880,1.0,0.128099173553719,0.010408326661329063,0.9973994798959792,1.0,1.0,0.0,0.4870554765291607,0.49696969696969695,0.4869477911646587,0.510310695628265,0.6,0.5105143966353931,0.5146835443037975,0.3657142857142857,0.5149127743387732,0.51,0.35,0.5092592592592592,1.0
4164,0.46,0.12396694214876033,1.0,0.11522304460892178,1.0,1.0,0.0,0.6386913229018493,0.5818181818181818,0.6387215528781794,0.5257080010998075,0.4235294117647059,0.5257198317696539,0.5430379746835443,0.5714285714285714,0.5430500844119303,0.45499999999999996,0.05,0.4555555555555555,0.6306053811659192
1304,0.1,0.359504132231405,0.0,0.47689537907581514,1.0,1.0,0.0,0.17610241820768135,0.4727272727272727,0.17603748326639893,0.7220236458619742,0.6705882352941176,0.7220964089291492,0.5379746835443038,0.6285714285714286,0.537985368598762,0.44000000000000006,0.1,0.4407407407407407,0.3716367713004484
3129,0.68,0.47107438016528924,0.0,0.7809561912382477,1.0,0.0,0.3076923076923077,0.3792318634423898,0.6666666666666666,0.3791834002677376,0.5105856475116854,0.6529411764705882,0.5105143966353931,0.4088607594936709,0.6457142857142857,0.40911648846370285,0.27999999999999997,0.2,0.2796296296296296,0.6306053811659192
2633,0.78,0.256198347107438,1.0,0.45509101820364073,1.0,1.0,0.0,0.5135135135135135,0.7636363636363637,0.5135542168674699,0.6323893318669233,0.5764705882352941,0.6324813976059528,0.5886075949367089,0.41714285714285715,0.5886325267304446,0.53,0.15,0.5296296296296296,0.5723094170403588
2598,0.84,0.8057851239669421,1.0,0.13962792558511702,1.0,1.0,0.0,0.3786628733997155,0.48484848484848486,0.3786813922356091,0.567775639263129,0.7058823529411765,0.5677774183112262,0.5610126582278481,0.5485714285714286,0.5610579628587508,0.515,0.4,0.5148148148148147,1.0
198,0.42,0.5371900826446281,0.0,0.27745549109821965,0.0,0.0,0.5,0.8332859174964438,0.6121212121212121,0.8331659973226239,0.5490789111905416,0.5705882352941176,0.5490132643157554,0.6463291139240507,0.7257142857142858,0.646595385481148,0.6900000000000001,0.35,0.6907407407407407,0.14013452914798205
1799,0.56,0.5413223140495868,0.0,0.46449289857971593,1.0,1.0,0.0,0.4642958748221906,0.48484848484848486,0.464190093708166,0.46081935661259277,0.5294117647058824,0.4610158524749272,0.22151898734177214,0.5142857142857142,0.2217220033764772,0.31,0.5,0.30925925925925923,1.0
4837,0.16,0.47107438016528924,1.0,0.4244848969793959,1.0,1.0,0.0,0.7837837837837838,0.46060606060606063,0.78380187416332,0.6208413527632665,0.4823529411764706,0.620834681332902,0.8286075949367089,0.49714285714285716,0.8289251547552055,0.24,0.1,0.24074074074074073,0.3716367713004484
4383,0.16,0.5743801652892562,1.0,0.06021204240848169,1.0,1.0,0.0,0.406827880512091,0.6060606060606061,0.4067938420348059,0.5317569425350563,0.5235294117647059,0.5318667098026529,0.15063291139240506,0.46285714285714286,0.15081598199212157,0.615,0.4,0.6148148148148147,0.14013452914798205
2844,0.6,0.6611570247933884,1.0,0.22944588917783557,1.0,1.0,0.0,0.49331436699857756,0.6060606060606061,0.49330655957161984,0.5875721748693978,0.43529411764705883,0.5875121319961177,0.35822784810126584,0.3942857142857143,0.3584693303320203,0.575,0.2,0.5759259259259258,1.0
2917,0.88,0.17768595041322313,1.0,0.6223244648929785,1.0,1.0,0.0,0.5763869132290185,0.5393939393939394,0.5763052208835341,0.44817156997525437,0.5647058823529412,0.4483985765124555,0.6787341772151899,0.8628571428571429,0.678671918964547,0.41500000000000004,0.15,0.4148148148148148,0.5723094170403588
